Date/Time,avg,max,min
2020-10-18 00:00:00,8.27,14.1,3.84
2020-10-17 00:00:00,8.94,11.55,5.72
2020-10-16 00:00:00,12.42,14.97,10.01
2020-10-15 00:00:00,13.44,16.12,11.72
2020-10-14 00:00:00,10.54,20.3,2.48
2020-10-13 00:00:00,8.09,9.79,4.98
2020-10-12 00:00:00,10.92,14.89,8.28
2020-10-11 00:00:00,12.88,20.88,7.05
2020-10-10 00:00:00,12.64,20.99,7.29
2020-10-09 00:00:00,13.45,19.32,8.36
2020-10-08 00:00:00,13.38,15.19,11.36
2020-10-07 00:00:00,15.24,21.4,11.01
2020-10-06 00:00:00,16.86,20.91,13.29
2020-10-05 00:00:00,20.04,27.25,14.75
2020-10-04 00:00:00,22.5,28.01,17.69
2020-10-03 00:00:00,20.71,28.38,14.24
2020-10-02 00:00:00,17.27,25.75,10.83
2020-10-01 00:00:00,14.38,17.69,12.53
2020-09-30 00:00:00,13.77,15.68,12.53
2020-09-29 00:00:00,14.69,18.14,12.72
2020-09-28 00:00:00,17.24,20.54,13.29
2020-09-27 00:00:00,14.94,20.57,10.39
2020-09-26 00:00:00,17.37,23.38,11.42
2020-09-25 00:00:00,21.07,28.17,14.68
2020-09-24 00:00:00,20.3,28.28,13.99
2020-09-23 00:00:00,21.49,28.75,16.74
2020-09-22 00:00:00,20.38,29.75,11.38
2020-09-21 00:00:00,17.91,28.09,9.09
2020-09-20 00:00:00,17.99,27.38,9.89
2020-09-19 00:00:00,15.68,25.57,6.76
2020-09-18 00:00:00,19.99,25.55,12.96
2020-09-17 00:00:00,23.83,33.02,15.47
2020-09-16 00:00:00,24.18,31.29,16.8
2020-09-15 00:00:00,23.16,31.08,15.04
2020-09-14 00:00:00,23,32.36,14.93
2020-09-13 00:00:00,23.36,32.86,14.21
2020-09-12 00:00:00,23.77,31.59,15.84
2020-09-11 00:00:00,22.16,32.12,12.71
2020-09-10 00:00:00,21.25,31.02,11.77
2020-09-09 00:00:00,21.03,31.04,11.61
2020-09-08 00:00:00,21.17,27.5,16.79
2020-09-07 00:00:00,23.54,31.58,15.34
2020-09-06 00:00:00,21.81,31.65,12.57
2020-09-05 00:00:00,19.95,28.9,10.12
2020-09-04 00:00:00,19.01,26.2,12.33
2020-09-03 00:00:00,18.28,24.15,13.19
2020-09-02 00:00:00,18.11,24.2,11.49
2020-09-01 00:00:00,20.65,26.41,16.89
2020-08-31 00:00:00,27.03,36.3,19.34
2020-08-30 00:00:00,27.32,35.92,18.56
2020-08-29 00:00:00,26.26,35.09,18.07
2020-08-28 00:00:00,22.63,32.43,12.95
2020-08-27 00:00:00,21.48,29.09,14.37
2020-08-26 00:00:00,20.68,30.08,11.78
2020-08-25 00:00:00,19.16,24.06,15.77
2020-08-24 00:00:00,23.38,29.9,18.45
2020-08-23 00:00:00,24.7,32.16,16.8
2020-08-22 00:00:00,24.41,32.64,16.07
2020-08-21 00:00:00,23.9,31.37,16.36
2020-08-20 00:00:00,22.59,28.46,16.51
2020-08-19 00:00:00,21.68,27.42,17.39
2020-08-18 00:00:00,22.68,29.32,18.11
2020-08-17 00:00:00,23.84,31.75,16.66
2020-08-16 00:00:00,22.76,29.98,17.43
2020-08-15 00:00:00,23.62,28.97,20.28
2020-08-14 00:00:00,25.4,32.36,18.12
2020-08-13 00:00:00,24.63,33.07,16.56
2020-08-12 00:00:00,25.12,32.05,19.39
2020-08-11 00:00:00,25.65,32.46,18.81
2020-08-10 00:00:00,24.6,31.99,17.22
2020-08-09 00:00:00,24.17,32.65,17.94
2020-08-08 00:00:00,23.9,31.46,17.34
2020-08-07 00:00:00,25.56,33.34,19.1
2020-08-06 00:00:00,24,31.47,18.8
2020-08-05 00:00:00,20.11,24.66,18.6
2020-08-04 00:00:00,26.3,31.87,21.42
2020-08-03 00:00:00,24.81,32.97,16.32
2020-08-02 00:00:00,22.88,30.72,14.97
2020-08-01 00:00:00,25.14,31.04,19.68
2020-07-31 00:00:00,27.7,34.39,20.29
2020-07-30 00:00:00,26.69,34.18,17.63
2020-07-29 00:00:00,25.69,33.92,16.97
2020-07-28 00:00:00,24.65,32.12,16.19
2020-07-27 00:00:00,23.14,29.43,17.01
2020-07-26 00:00:00,20.98,27.79,17.87
2020-07-25 00:00:00,21.99,26.65,18.44
2020-07-24 00:00:00,23.64,30.41,16.58
2020-07-23 00:00:00,23.96,31.22,16.7
2020-07-22 00:00:00,24.54,31.25,17.03
2020-07-21 00:00:00,22.91,30.4,14.69
2020-07-20 00:00:00,20.2,26.14,13.44
2020-07-19 00:00:00,17.67,23.36,14.79
2020-07-18 00:00:00,17.63,23,14.18
2020-07-17 00:00:00,18.91,23.92,15
2020-07-16 00:00:00,22.83,28.37,17.99
2020-07-15 00:00:00,20.11,27.3,12.33
2020-07-14 00:00:00,18.41,26.77,9.76
2020-07-13 00:00:00,17.89,25.34,10.14
2020-07-12 00:00:00,18.19,21.67,14.3
2020-07-11 00:00:00,25.17,32.76,17.26
2020-07-10 00:00:00,24.55,32.65,15.39
2020-07-09 00:00:00,21.86,29.86,12.48
2020-07-08 00:00:00,19.47,25.48,12.16
2020-07-07 00:00:00,19.06,21.9,15.29
2020-07-06 00:00:00,24.48,30.84,17.7
2020-07-05 00:00:00,24.26,29.95,18.39
2020-07-04 00:00:00,22.58,26.97,18.28
2020-07-03 00:00:00,24.62,30.58,19.4
2020-07-02 00:00:00,26.65,34.46,19.71
2020-07-01 00:00:00,25.08,33.54,15.71
2020-06-30 00:00:00,22.34,27.97,16.55
2020-06-29 00:00:00,26.57,34.92,17.86
2020-06-28 00:00:00,25.23,33.47,16.04
2020-06-27 00:00:00,25.14,33.08,17.25
2020-06-26 00:00:00,24.5,30.78,17.29
2020-06-25 00:00:00,22.44,30.11,13.61
2020-06-24 00:00:00,21.31,26.31,16.74
2020-06-23 00:00:00,19.71,22.11,18.1
2020-06-22 00:00:00,18.22,21.96,16.13
2020-06-21 00:00:00,17.05,19.46,14.96
2020-06-20 00:00:00,19.76,24.71,16.08
2020-06-19 00:00:00,20.92,26.89,14.69
2020-06-18 00:00:00,19.56,24.66,17.26
2020-06-17 00:00:00,18.25,21.45,16.08
2020-06-16 00:00:00,19.4,24.17,15.98
2020-06-15 00:00:00,19.74,23.52,16.72
2020-06-14 00:00:00,24.1,29.14,18.22
2020-06-13 00:00:00,22.81,28.33,16.62
2020-06-12 00:00:00,19.57,24.9,15.66
2020-06-11 00:00:00,17.09,24.62,13.43
2020-06-10 00:00:00,19.69,27.9,15.34
2020-06-09 00:00:00,20.16,27.39,15.8
2020-06-08 00:00:00,20.89,28.93,15.98
2020-06-07 00:00:00,22.57,30.89,14.89
2020-06-06 00:00:00,20.49,26.35,14.84
2020-06-05 00:00:00,20.8,28.02,15.16
2020-06-04 00:00:00,18.78,28.34,8.91
2020-06-03 00:00:00,12.72,20.04,5.12
2020-06-02 00:00:00,14.01,20.48,9.41
2020-06-01 00:00:00,12.91,16.71,10.26
2020-05-31 00:00:00,14.07,19.18,9.58
2020-05-30 00:00:00,14.78,19.06,10.31
2020-05-29 00:00:00,14.85,20.83,10.47
2020-05-28 00:00:00,15.39,21.38,10.38
2020-05-27 00:00:00,13.93,20.21,8.28
2020-05-26 00:00:00,12.57,17.62,9.71
2020-05-25 00:00:00,14.23,20.41,8.27
2020-05-24 00:00:00,14.87,20.16,11.06
2020-05-23 00:00:00,16.77,24.28,8.9
2020-05-22 00:00:00,14.66,21.24,6.52
2020-05-21 00:00:00,15.83,21.62,9.39
2020-05-20 00:00:00,17.17,19.3,15.1
2020-05-19 00:00:00,20.05,25.22,15.24
2020-05-18 00:00:00,18.52,23.1,14.11
2020-05-17 00:00:00,18.01,22.74,14.01
2020-05-16 00:00:00,16.67,22.21,11.71
2020-05-15 00:00:00,18.31,23.7,14.04
2020-05-14 00:00:00,20.37,25.49,17.78
2020-05-13 00:00:00,18.77,28.11,8.65
2020-05-12 00:00:00,18.93,24.22,13.71
2020-05-11 00:00:00,22.46,29.33,12.89
2020-05-10 00:00:00,20.64,29.65,10.56
2020-05-09 00:00:00,18.03,27.79,6.88
2020-05-08 00:00:00,15.22,22.09,7.37
2020-05-07 00:00:00,14.48,20.62,8.15
2020-05-06 00:00:00,12.45,15.76,10.06
2020-05-05 00:00:00,14.65,24.51,4.18
2020-05-04 00:00:00,12.94,19.04,6.89
2020-05-03 00:00:00,13.21,17.72,9
2020-05-02 00:00:00,12.12,15.67,8.26
2020-05-01 00:00:00,14.68,20.88,8.21
2020-04-30 00:00:00,16.81,22.18,11.71
2020-04-29 00:00:00,18.61,24.07,11.21
2020-04-28 00:00:00,18.17,27.84,8.06
2020-04-27 00:00:00,13.8,22.62,2.53
2020-04-26 00:00:00,13.1,18.87,7.08
2020-04-25 00:00:00,16.02,25.5,4.85
2020-04-24 00:00:00,14.38,23.1,4.91
2020-04-23 00:00:00,12.96,21.2,3.63
2020-04-22 00:00:00,11.76,19.59,2.21
2020-04-21 00:00:00,11.65,15.59,7.32
2020-04-20 00:00:00,14.15,21.23,9.08
2020-04-19 00:00:00,18.51,27.15,10.82
2020-04-18 00:00:00,17.64,27.5,6.96
2020-04-17 00:00:00,15.43,25.53,5.63
2020-04-16 00:00:00,10.4,20.14,0.07
2020-04-15 00:00:00,6.52,12.68,0.11
2020-04-14 00:00:00,10.01,18.61,4.47
2020-04-13 00:00:00,16.14,25.76,6.08
2020-04-12 00:00:00,13.49,22.4,1.8
2020-04-11 00:00:00,13.81,22.15,4.55
2020-04-10 00:00:00,13.94,24.27,2.8
2020-04-09 00:00:00,12.61,23.19,2.16
2020-04-08 00:00:00,11.27,21.49,0.2
2020-04-07 00:00:00,10.5,18.83,1.31
2020-04-06 00:00:00,11.01,17.81,2.84
2020-04-05 00:00:00,12.84,19.7,3.92
2020-04-04 00:00:00,10.22,19.28,1.08
2020-04-03 00:00:00,7.13,15.72,-1.89
2020-04-02 00:00:00,5.89,12.86,1.22
2020-04-01 00:00:00,3.16,8.08,-1.79
2020-03-31 00:00:00,3.85,8.62,0
2020-03-30 00:00:00,7.64,10.55,4.47
2020-03-29 00:00:00,11.53,18.78,4.16
2020-03-28 00:00:00,9.47,17.93,0.59
2020-03-27 00:00:00,9.95,16.43,3.86
2020-03-26 00:00:00,5.98,9.07,0.98
2020-03-25 00:00:00,1.79,3.47,0.45
2020-03-24 00:00:00,0.09,0.91,-0.95
2020-03-23 00:00:00,0.89,4.15,-3.13
2020-03-22 00:00:00,5.53,7.94,2.62
2020-03-21 00:00:00,11.93,21.57,3.32
2020-03-20 00:00:00,11.5,21.57,1.95
2020-03-19 00:00:00,10.01,19.02,0.88
2020-03-18 00:00:00,9.08,18.52,1.18
2020-03-17 00:00:00,8,17.88,-1.65
2020-03-16 00:00:00,6.03,13.9,-0.15
2020-03-15 00:00:00,5.77,11.2,1.76
2020-03-14 00:00:00,8.92,11.91,2.64
2020-03-13 00:00:00,12.13,19.97,6.07
2020-03-12 00:00:00,14.09,23.72,5.21
2020-03-11 00:00:00,9.32,16.3,1.39
2020-03-10 00:00:00,6.84,9.96,4.63
2020-03-09 00:00:00,6.23,8.82,4.47
2020-03-08 00:00:00,5.39,6.66,3.8
2020-03-07 00:00:00,8.02,10.52,4.79
2020-03-06 00:00:00,6.37,10.62,0.46
2020-03-05 00:00:00,5.26,11.21,0.47
2020-03-04 00:00:00,7.92,10.25,5.55
2020-03-03 00:00:00,13.91,19.19,10.21
2020-03-02 00:00:00,13.29,20.84,7.5
2020-03-01 00:00:00,8.94,15.68,3.47
2020-02-29 00:00:00,4.83,11.01,-1.27
2020-02-28 00:00:00,3.54,6.69,0.44
2020-02-27 00:00:00,4.06,8.58,0.13
2020-02-26 00:00:00,9.62,21.01,3.21
2020-02-25 00:00:00,7.93,18.3,-1.1
2020-02-24 00:00:00,7.98,12.11,-0.01
2020-02-23 00:00:00,6.47,15.64,-0.81
2020-02-22 00:00:00,4.49,10.73,-0.63
2020-02-21 00:00:00,3.34,9.44,-3.49
2020-02-20 00:00:00,4.81,7.93,-0.59
2020-02-19 00:00:00,6.75,11.63,2.11
2020-02-18 00:00:00,6.72,13.5,0.48
2020-02-17 00:00:00,7.5,17.58,0.36
2020-02-16 00:00:00,4.49,13.23,-1.43
2020-02-15 00:00:00,4.69,9.8,0.39
2020-02-14 00:00:00,5.44,7.07,2.38
2020-02-13 00:00:00,3.48,11.07,-2.2
2020-02-12 00:00:00,4.52,10.06,-0.5
2020-02-11 00:00:00,6.3,10.08,4.14
2020-02-10 00:00:00,5.7,13.03,-1.54
2020-02-09 00:00:00,1.01,10.79,-5.48
2020-02-08 00:00:00,-0.2,5.04,-4.69
2020-02-07 00:00:00,3.31,6.85,0.15
2020-02-06 00:00:00,0.64,4.89,-3.04
2020-02-05 00:00:00,2.93,4.36,0.49
2020-02-04 00:00:00,7.47,12.16,3.51
2020-02-03 00:00:00,9.11,13.72,5.79
2020-02-02 00:00:00,10.28,16.14,6.25
2020-02-01 00:00:00,11.77,17.23,5.71
2020-01-31 00:00:00,5.19,14.95,-2.35
2020-01-30 00:00:00,2.48,8.28,-2
2020-01-29 00:00:00,4.55,9.21,-0.32
2020-01-28 00:00:00,5.21,9.03,1.32
2020-01-27 00:00:00,4.15,7.06,2.46
2020-01-26 00:00:00,6.07,14.01,0.44
2020-01-25 00:00:00,1.35,10.95,-6.25
2020-01-24 00:00:00,-0.88,8.37,-6.49
2020-01-23 00:00:00,-0.18,3.33,-4.59
2020-01-22 00:00:00,0.93,5.47,-2.5
2020-01-21 00:00:00,1.29,3.37,-0.27
2020-01-20 00:00:00,0.8,2.77,-0.13
2020-01-19 00:00:00,-0.04,0.67,-0.7
2020-01-18 00:00:00,-0.04,3.99,-4.13
2020-01-17 00:00:00,-1.34,0.4,-3.03
2020-01-16 00:00:00,-2.2,-0.89,-4.53
2020-01-15 00:00:00,-1.66,3.05,-3.33
2020-01-14 00:00:00,-1.73,-0.52,-2.87
2020-01-13 00:00:00,-1.28,-0.44,-2.25
2020-01-12 00:00:00,-1.46,-0.4,-4.06
2020-01-11 00:00:00,-0.1,4.62,-3.6
2020-01-10 00:00:00,0.65,7.19,-3
2020-01-09 00:00:00,0.03,3.57,-1.53
2020-01-08 00:00:00,-4.29,-1.18,-8.61
2020-01-07 00:00:00,-3.33,1.38,-7.5
2020-01-06 00:00:00,-1.63,2.13,-4.1
2020-01-05 00:00:00,1.62,4.37,-1.25
2020-01-04 00:00:00,-2.15,-0.19,-4
2020-01-03 00:00:00,-2.68,-0.36,-4.71
2020-01-02 00:00:00,-2.76,0.89,-6.04
2020-01-01 00:00:00,-1.24,2.63,-4.42
2019-12-31 00:00:00,-2.65,0.07,-6.19
2019-12-30 00:00:00,-2.16,-0.47,-4.16
2019-12-29 00:00:00,0.16,0.88,-1.8
2019-12-28 00:00:00,1.75,3.06,0.49
2019-12-27 00:00:00,2.76,4.89,0.2
2019-12-26 00:00:00,5.01,6.6,3.36
2019-12-25 00:00:00,5.4,7.28,2.55
2019-12-24 00:00:00,6.79,7.97,4.43
2019-12-23 00:00:00,7.08,9.77,5.83
2019-12-22 00:00:00,11.01,16.41,6.9
2019-12-21 00:00:00,12.8,15.75,6.94
2019-12-20 00:00:00,8.42,13.81,5.81
2019-12-19 00:00:00,6.51,14.41,1.66
2019-12-18 00:00:00,5.84,13.11,1.12
2019-12-17 00:00:00,7.27,16.31,2.21
2019-12-16 00:00:00,6.48,14.99,1.57
2019-12-15 00:00:00,4.25,13.79,-1.19
2019-12-14 00:00:00,6.44,10.78,0.06
2019-12-13 00:00:00,7.05,12.71,4.81
2019-12-12 00:00:00,5.43,8.61,0.5
2019-12-11 00:00:00,3.76,5.71,2.36
2019-12-10 00:00:00,6.19,7.51,4.81
2019-12-09 00:00:00,5.45,11.17,0.18
2019-12-08 00:00:00,4.29,6.88,1.66
2019-12-07 00:00:00,4.9,9.77,0.3
2019-12-06 00:00:00,0.05,1.77,-1.22
2019-12-05 00:00:00,-0.51,5.75,-5.22
2019-12-04 00:00:00,0.61,3.81,-3.45
2019-12-03 00:00:00,2.9,4.68,1.81
2019-12-02 00:00:00,3.37,6.16,1.55
2019-12-01 00:00:00,0.61,5.49,-4.3
2019-11-30 00:00:00,5.79,9.09,0.35
2019-11-29 00:00:00,9.69,14.5,6.06
2019-11-28 00:00:00,10.25,12.98,7.87
2019-11-27 00:00:00,7.15,14.27,1.59
2019-11-26 00:00:00,8.4,13.73,2.24
2019-11-25 00:00:00,9.18,13.87,5.87
2019-11-24 00:00:00,6.4,11.1,3.82
2019-11-23 00:00:00,4.85,8.61,2.59
2019-11-22 00:00:00,7.65,10.02,4.21
2019-11-21 00:00:00,11.61,16.76,8.52
2019-11-20 00:00:00,12.75,14.52,9.33
2019-11-19 00:00:00,11.01,18.61,4.29
2019-11-18 00:00:00,13.2,18.35,7.3
2019-11-17 00:00:00,12.94,15.32,11.02
2019-11-16 00:00:00,13.84,18.2,11.95
2019-11-15 00:00:00,12.9,18.15,9.79
2019-11-14 00:00:00,11.11,13.91,9.72
2019-11-13 00:00:00,15.3,18.08,12.28
2019-11-12 00:00:00,13.55,17.51,7.91
2019-11-11 00:00:00,10.32,13.88,6.86
2019-11-10 00:00:00,13.54,21,9.73
2019-11-09 00:00:00,13.88,19.9,8.77
2019-11-08 00:00:00,13.94,19.96,9.25
2019-11-07 00:00:00,12.82,16.52,9.88
2019-11-06 00:00:00,13.91,19.06,11.79
2019-11-05 00:00:00,14.94,24.15,6.37
2019-11-04 00:00:00,14,19.1,8.82
2019-11-03 00:00:00,12.86,19.24,9.87
2019-11-02 00:00:00,8.88,14.93,5.07
2019-11-01 00:00:00,6.64,10.99,0.94
2019-10-31 00:00:00,6.5,10.04,1.92
2019-10-30 00:00:00,8.65,10.65,6.77
2019-10-29 00:00:00,11.49,17.46,7.65
2019-10-28 00:00:00,11.62,21.28,4
2019-10-27 00:00:00,12.42,23.95,5.39
2019-10-26 00:00:00,13.48,24.09,6.22
2019-10-25 00:00:00,15.69,24.85,8.7
2019-10-24 00:00:00,17.03,27.43,9.21
2019-10-23 00:00:00,16.81,27.63,8.6
2019-10-22 00:00:00,16.07,28.2,7.69
2019-10-21 00:00:00,16.28,26.61,9.22
2019-10-20 00:00:00,16.96,26.85,9.24
2019-10-19 00:00:00,16.3,25.85,9.1
2019-10-18 00:00:00,15.63,23.97,8.71
2019-10-17 00:00:00,15.73,25.45,9.2
2019-10-16 00:00:00,18.06,26.71,11.27
2019-10-15 00:00:00,17.16,26.91,9.95
2019-10-14 00:00:00,17.12,27.42,8.71
2019-10-13 00:00:00,15.51,25.75,7.45
2019-10-12 00:00:00,14.08,25.92,5.01
2019-10-11 00:00:00,12.47,20.31,6.07
2019-10-10 00:00:00,14.73,21.07,9.35
2019-10-09 00:00:00,14.65,26.34,6.62
2019-10-08 00:00:00,10.44,17.51,2.44
2019-10-07 00:00:00,10.23,16.27,3.34
2019-10-06 00:00:00,10.39,14.07,6.86
2019-10-05 00:00:00,10.13,17.15,3.21
2019-10-04 00:00:00,11.41,16.14,6.07
2019-10-03 00:00:00,13.55,21.43,11.18
2019-10-02 00:00:00,20.05,29.4,10.93
2019-10-01 00:00:00,18.81,26.42,12.46
2019-09-30 00:00:00,20.01,28.08,12.54
2019-09-29 00:00:00,18.02,25.47,12.18
2019-09-28 00:00:00,18.06,26.51,10.87
2019-09-27 00:00:00,17.01,24.33,12.16
2019-09-26 00:00:00,15.83,18.28,14.45
2019-09-25 00:00:00,16.72,20.79,14.03
2019-09-24 00:00:00,17,20,14.8
2019-09-23 00:00:00,19.42,25.26,14.45
2019-09-22 00:00:00,15.16,26.23,3.8
2019-09-21 00:00:00,12.16,22.18,3.64
2019-09-20 00:00:00,11.45,19.62,5.02
2019-09-19 00:00:00,12.33,18.84,5.3
2019-09-18 00:00:00,15.91,18.6,12.92
2019-09-17 00:00:00,20.98,30.96,12.11
2019-09-16 00:00:00,19.35,29.23,9.65
2019-09-15 00:00:00,19.1,28.24,12.21
2019-09-14 00:00:00,19.99,27.35,13.32
2019-09-13 00:00:00,20.07,27.35,13.87
2019-09-12 00:00:00,21.25,29.32,14.05
2019-09-11 00:00:00,20.9,29.48,12.63
2019-09-10 00:00:00,18.73,26.11,12.98
2019-09-09 00:00:00,20.67,29.23,14.28
2019-09-08 00:00:00,22.01,30.42,14.13
2019-09-07 00:00:00,22.59,29.83,16.71
2019-09-06 00:00:00,21.89,29.48,13.38
2019-09-05 00:00:00,20.4,28.81,11.09
2019-09-04 00:00:00,19.39,25.49,14.29
2019-09-03 00:00:00,19.53,22.46,16.47
2019-09-02 00:00:00,24.12,34.99,14.97
2019-09-01 00:00:00,25,33.71,16.94
2019-08-31 00:00:00,25.64,34.56,16.48
2019-08-30 00:00:00,25.13,34.29,16.11
2019-08-29 00:00:00,25.43,35.15,16.52
2019-08-28 00:00:00,26.35,35.25,18.23
2019-08-27 00:00:00,26.43,35.39,18.37
2019-08-26 00:00:00,25.68,33.06,19.54
2019-08-25 00:00:00,25.75,32.46,20.06
2019-08-24 00:00:00,26.75,34.4,17.82
2019-08-23 00:00:00,26.32,34.73,18.82
2019-08-22 00:00:00,23.88,30.34,18.98
2019-08-21 00:00:00,27.15,35.84,18.17
2019-08-20 00:00:00,26.36,35.84,16.86
2019-08-19 00:00:00,24.68,34.9,14.52
2019-08-18 00:00:00,22.29,31.87,12.7
2019-08-17 00:00:00,21.18,27.8,14.48
2019-08-16 00:00:00,19.61,26.76,12.27
2019-08-15 00:00:00,19.81,25.44,15.05
2019-08-14 00:00:00,19.92,23.55,17.45
2019-08-13 00:00:00,28.28,36.04,20.37
2019-08-12 00:00:00,27.7,37.11,19.04
2019-08-11 00:00:00,26.24,34.79,18.32
2019-08-10 00:00:00,25.7,34.43,17.25
2019-08-09 00:00:00,24.72,30.83,20.08
2019-08-08 00:00:00,26.22,33.24,18.81
2019-08-07 00:00:00,25.65,34.93,17.22
2019-08-06 00:00:00,22.52,31.54,14.41
2019-08-05 00:00:00,20.76,28.25,13.42
2019-08-04 00:00:00,19.8,26,15.68
2019-08-03 00:00:00,20.34,25.6,16.02
2019-08-02 00:00:00,24.37,31.76,19.34
2019-08-01 00:00:00,24.76,30.51,20.46
2019-07-31 00:00:00,25.62,32.1,20.4
2019-07-30 00:00:00,23.96,30.02,18.91
2019-07-29 00:00:00,23.07,29.67,19.35
2019-07-28 00:00:00,25.38,33.74,19.13
2019-07-27 00:00:00,26.08,34.14,17.44
2019-07-26 00:00:00,25.56,33.19,17.81
2019-07-25 00:00:00,24.81,32.33,16.88
2019-07-24 00:00:00,23.93,29.31,19
2019-07-23 00:00:00,24.92,31.43,17.22
2019-07-22 00:00:00,24.86,30.81,19.6
2019-07-21 00:00:00,25.63,33.86,16.07
2019-07-20 00:00:00,24.24,31.92,15.38
2019-07-19 00:00:00,22.98,30.02,17.73
2019-07-18 00:00:00,22.35,29.94,13.47
2019-07-17 00:00:00,20.86,27.82,12.01
2019-07-16 00:00:00,20.37,28.17,13.24
2019-07-15 00:00:00,19.77,25.73,14.73
2019-07-14 00:00:00,18.63,25.08,15.31
2019-07-13 00:00:00,19.97,26.19,14.51
2019-07-12 00:00:00,19.42,26.89,12.37
2019-07-11 00:00:00,19.17,25.09,11.26
2019-07-10 00:00:00,17.95,20.62,14.7
2019-07-09 00:00:00,21.03,26.21,17.98
2019-07-08 00:00:00,22.31,27.74,18.39
2019-07-07 00:00:00,24.66,33.46,18.26
2019-07-06 00:00:00,24.74,33.4,16.93
2019-07-05 00:00:00,23.79,29.57,19.2
2019-07-04 00:00:00,23.28,30.7,16.02
2019-07-03 00:00:00,25.38,30.65,20.36
2019-07-02 00:00:00,27.19,34.82,18.56
2019-07-01 00:00:00,25.46,34.24,16.68
2019-06-30 00:00:00,23.2,30.2,15.79
2019-06-29 00:00:00,21.46,27.65,14.87
2019-06-28 00:00:00,23.07,27.82,17.31
2019-06-27 00:00:00,26.88,33.9,20.06
2019-06-26 00:00:00,26.57,33.35,19
2019-06-25 00:00:00,25.07,32.11,18.89
2019-06-24 00:00:00,22.68,28.54,17.32
2019-06-23 00:00:00,22.87,32.05,17.58
2019-06-22 00:00:00,25.41,31.73,18.74
2019-06-21 00:00:00,23.99,30.77,16.21
2019-06-20 00:00:00,23.65,31.08,18.44
2019-06-19 00:00:00,23.39,31.64,17.33
2019-06-18 00:00:00,23.29,30.65,17.41
2019-06-17 00:00:00,22.6,28.46,19.38
2019-06-16 00:00:00,27.03,34.39,18.56
2019-06-15 00:00:00,26.67,35.3,18.28
2019-06-14 00:00:00,26.44,32.48,20.11
2019-06-13 00:00:00,26.63,34.8,18.42
2019-06-12 00:00:00,24.65,32.14,16.69
2019-06-11 00:00:00,24.25,32.47,17.73
2019-06-10 00:00:00,25.38,33.65,18.84
2019-06-09 00:00:00,24.21,30.22,18.08
2019-06-08 00:00:00,25.4,31.87,18.25
2019-06-07 00:00:00,24.11,31.77,16.08
2019-06-06 00:00:00,21.4,27.85,14.97
2019-06-05 00:00:00,17.68,21.38,14.47
2019-06-04 00:00:00,18.89,24.59,15.45
2019-06-03 00:00:00,18.8,25.16,15.72
2019-06-02 00:00:00,17.72,24.16,10.89
2019-06-01 00:00:00,15.63,18.94,12.6
2019-05-31 00:00:00,14.33,16.19,11.8
2019-05-30 00:00:00,16.21,19.39,12.67
2019-05-29 00:00:00,18.92,28.02,14.59
2019-05-28 00:00:00,20.55,26.74,15.39
2019-05-27 00:00:00,19.73,22.85,16.83
2019-05-26 00:00:00,20.29,27.37,12.28
2019-05-25 00:00:00,18.8,25.02,13.86
2019-05-24 00:00:00,15.7,19.64,13.41
2019-05-23 00:00:00,16.75,20.29,13.91
2019-05-22 00:00:00,17.37,24.53,13.29
2019-05-21 00:00:00,17.61,24.94,11.09
2019-05-20 00:00:00,16.33,24.74,12.07
2019-05-19 00:00:00,18.74,26.37,10.96
2019-05-18 00:00:00,17.06,25.78,7.94
2019-05-17 00:00:00,13.02,17.91,10.13
2019-05-16 00:00:00,10.87,14.07,6.77
2019-05-15 00:00:00,9.32,13.65,6.75
2019-05-14 00:00:00,9.8,15.28,7.62
2019-05-13 00:00:00,17.74,23.45,14.61
2019-05-12 00:00:00,18.69,25.36,12.91
2019-05-11 00:00:00,16.3,24.53,7.54
2019-05-10 00:00:00,14.67,20.59,9.11
2019-05-09 00:00:00,11.57,16.82,7.71
2019-05-08 00:00:00,11.59,18.12,4.93
2019-05-07 00:00:00,9.2,12.98,6.2
2019-05-06 00:00:00,7.67,8.96,6.8
2019-05-05 00:00:00,13.64,20.22,8.11
2019-05-04 00:00:00,16.47,23.18,9.34
2019-05-03 00:00:00,15.66,24.33,8.58
2019-05-02 00:00:00,15.44,21.89,9.98
2019-05-01 00:00:00,12.14,16.22,10.25
2019-04-30 00:00:00,11.43,17.03,9.66
2019-04-29 00:00:00,12.05,18.62,5.32
2019-04-28 00:00:00,13.26,18.46,7.75
2019-04-27 00:00:00,16.19,22.58,11.21
2019-04-26 00:00:00,21.3,29.76,11.71
2019-04-25 00:00:00,19.4,28.23,12.2
2019-04-24 00:00:00,16.62,23.68,10.43
2019-04-23 00:00:00,11.73,14.62,6.98
2019-04-22 00:00:00,15.14,24.84,4.41
2019-04-21 00:00:00,13.22,22.93,2.92
2019-04-20 00:00:00,12.45,20.27,4.06
2019-04-19 00:00:00,13.25,20.94,5.08
2019-04-18 00:00:00,12.93,18.76,6.65
2019-04-17 00:00:00,9.7,16.35,3.24
2019-04-16 00:00:00,10.3,17.19,3.61
2019-04-15 00:00:00,10.74,15.64,8.44
2019-04-14 00:00:00,9.79,12.85,7.49
2019-04-13 00:00:00,7.6,9.17,5.72
2019-04-12 00:00:00,8.58,11.6,6.5
2019-04-11 00:00:00,13.37,16.55,11.07
